X,Y,TreeType,dbh_cm
327350.766,5527754.618,Ash,37
327338.447,5527772.236,Ash,43
327328.752,5527785.946,Ash,32
327324.543,5527792.693,Ash,39
327313.015,5527808.346,Ash,37
327302.519,5527824.489,Ash,42
327295.146,5527834.807,Ash,38
327283.701,5527847.325,Ash,46
327277.183,5527858.434,Ash,39
327267.57,5527872.147,Ash,39
327254.889,5527887.311,Ash,65
327238.488,5527909.657,Ash,50
327226.302,5527927.341,Ash,47
327210.518,5527945.987,Ash,55
327195.569,5527958.775,Ash,47
327182.943,5527967.882,Ash,51
327176.456,5527971.245,Ash,42
327162.675,5527978.54,Ash,56
327142.99,5527987.57,Ash,50
327129.265,5527989.629,Ash,48
322395.8,5526088.548,Linden-Basswood,25
322391.185,5526088.561,Linden-Basswood,17
322386.784,5526088.937,Linden-Basswood,21
322382.448,5526088.855,Linden-Basswood,20
322377.981,5526088.871,Linden-Basswood,19
322372.925,5526089.215,Linden-Basswood,16
322369.047,5526089.69,Linden-Basswood,18
322364.384,5526089.477,Linden-Basswood,19
322360.081,5526090.082,Linden-Basswood,16
322355.45,5526090.066,Linden-Basswood,18
322351.147,5526090.05,Linden-Basswood,19
322342.426,5526090.197,Linden-Basswood,20
322337.926,5526090.148,Linden-Basswood,21
321136.166,5529126.471,Maple,61
321139.157,5529179.15,Maple,61
321137.016,5529189.753,Maple,91
321135.239,5529550.673,Maple,20
321136.013,5529536.806,Maple,20
321134.511,5529528.448,Maple,28
321133.513,5529458.275,Maple,28
321132.33,5529429.062,Maple,25
321131.64,5529411.356,Maple,25
321130.964,5529391.401,Maple,25
321128.739,5529314.477,Maple,117
321146.708,5529357.8,Linden-Basswood,23
321151.927,5529533.161,Cherry/Plum,8
321152.224,5529546.323,Cherry/Plum,8
321019.337,5529246.323,Ash,10
321018.798,5529233.641,Ash,25
321018.186,5529218.981,Ash,33
321017.937,5529218.382,Ash,30
321017.835,5529206.223,Ash,33
321018.188,5529191.825,Ash,10
321016.875,5529181.113,Ash,46
321017.522,5529191.813,Ash,10
321017.208,5529183.726,Ash,46
321016.064,5529170.187,Ash,36
321015.521,5529145.061,Ash,10
321015.895,5529134.06,Ash,10
321015.316,5529121.048,Ash,10
321014.847,5529107.579,Ash,13
321012.007,5529099.169,Ash,10
321014.481,5529068.001,Ash,13
321009.116,5529020.96,Ash,18
321008.678,5529009.644,Ash,10
321007.806,5528996.002,Ash,36
320998.092,5528999.405,Ash,10
320996.939,5529013.44,Ash,10
320997.965,5529035.883,Ash,36
320998.407,5529051.378,Ash,10
320999.027,5529063.35,Ash,10
321000.668,5529073.344,Ash,25
320999.914,5529085.229,Ash,46
321000.571,5529096.748,Ash,46
321000.621,5529110.036,Ash,8
321000.928,5529122.105,Ash,8
321001.395,5529134.02,Ash,8
321001.873,5529147.618,Ash,20
321002.771,5529180.333,Ash,10
321002.976,5529192.574,Ash,36
321502.135,5530585.896,Mountain Ash/Whitebeam,18
327333.462,5527917.041,Ash,52
327346.781,5527902.142,Ash,57
327358.016,5527886.184,Ash,42
327368.867,5527870.806,Ash,43
327382.868,5527851.667,Ash,42
327394.58,5527837.16,Ash,43
327406.256,5527819.258,Ash,49
327417.449,5527803.897,Ash,43
327425.197,5527794.203,Ash,50
327415.51,5527830.244,Ash,65
327403.333,5527847.205,Ash,35
327390.531,5527864.117,Ash,55
327378.339,5527881.801,Ash,57
327364.777,5527899.4,Ash,44
327356.583,5527911.404,Ash,58
327338.836,5527936.29,Ash,58
327320.96,5527960.022,Ash,52
327302.344,5527985.468,Ash,43
327291.966,5527998.759,Ash,70
327275.583,5528015.172,Ash,66
327258.675,5528029.734,Ash,63
327240.677,5528044.564,Ash,9
327226.573,5528052.071,Ash,42
327201.512,5528066.066,Ash,63
327190.318,5528070.865,Ash,52
327171.936,5528077.48,Ash,52
327150.271,5528083.697,Ash,55
327126.016,5528089.228,Ash,51
327105.381,5528044.775,Ash,28
327102.955,5528020.974,Ash,52
327103.14,5528006.15,Ash,54
327118.876,5528001.498,Ash,62
327117.406,5528023.542,Ash,45
327117.669,5528056.942,Ash,18
327138.538,5528070.635,Ash,43
327166.657,5528063.829,Ash,48
327188.176,5528056.843,Ash,44
327211.258,5528046.299,Ash,61
327232.604,5528032.489,Ash,69
327253.198,5528016.515,Ash,58
327263.025,5528006.217,Ash,42
327283.881,5527985.951,Ash,51
327295.722,5527970.118,Ash,54
327305.002,5527959.064,Ash,44
327312.214,5527948.403,Ash,38
327321.766,5527934.421,Ash,36
326529.387,5528233.745,Ash,20
326518.48,5528231,Ash,20
326502.645,5528229.822,Ash,20
326483.639,5528227.415,Ash,30
326462.221,5528203.755,Ash,36
326460.827,5528192.412,Ash,36
326458.971,5528173.233,Walnnut/Butternut,20
326459.262,5528168.223,Walnnut/Butternut,51
326459.007,5528162.252,Horsechestnut,46
326475.621,5528195.722,Ash,20
326480.398,5528207.676,Ash,20
326487.515,5528211.706,Ash,30
326501.188,5528216.148,Ash,25
326519.435,5528218.152,Ash,15
326538.741,5528219.917,Ash,10
326552.314,5528221.37,Ash,15
326569.885,5528222.761,Ash,46
326592.64,5528239.933,Ash,30
326568.767,5528237.824,Ash,25
326551.19,5528240.78,Ash,8
326547.308,5528268.214,Ash,20
326545.788,5528282.367,Ash,20
326544.297,5528302.571,Ash,20
326531.11,5528310.421,Ash,30
326532.529,5528294.289,Ash,23
326534.271,5528280.714,Ash,25
326535.214,5528268.561,Ash,15
327443.768,5527317.199,Ash,55
327441.68,5527290.065,Ash,35
327453.622,5527268.983,Ash,49
327454.09,5527293.138,Ash,38
327458.204,5527316.698,Ash,49
327488.205,5527325.706,Ash,42
327498.824,5527323.263,Ash,33
327525.408,5527322.121,Ash,30
327550.906,5527318.164,Ash,29
327564.339,5527315.022,Ash,39
327588.933,5527318.076,Ash,45
327586.469,5527332.671,Ash,59
327521.752,5527336.403,Ash,38
327503.135,5527339.896,Ash,36
327498.647,5527339.092,Maple,29
327208.831,5527460.858,Ash,64
327318.784,5527375.972,Ash,56
327329.943,5527366.852,Ash,63
327369.291,5527349.049,Ash,49
327414.054,5527338.312,Ash,61
327422.577,5527335.874,Ash,55
326548.602,5527977.937,Linden-Basswood,29
326563.713,5527961.355,Linden-Basswood,11
326581.404,5527943.91,Linden-Basswood,25
326592.537,5527933.142,Linden-Basswood,21
326610.056,5527916.34,Linden-Basswood,25
326627.961,5527898.371,Linden-Basswood,33
326648.177,5527880.268,Linden-Basswood,19
326643.875,5527900.315,Linden-Basswood,29
326622.742,5527919.887,Linden-Basswood,33
326606.199,5527934.867,Linden-Basswood,30
326593.413,5527949.185,Spruce,30
326585.803,5527955.089,Linden-Basswood,29
326535.904,5528007.81,Linden-Basswood,30
326676.191,5527858.035,Linden-Basswood,33
326755.022,5527813.121,Linden-Basswood,23
326772.307,5527803.738,Linden-Basswood,20
326794.937,5527791.02,Linden-Basswood,24
326815.492,5527779.652,Linden-Basswood,19
326834.996,5527768.926,Linden-Basswood,30
326854.561,5527757.211,Linden-Basswood,29
326871.887,5527750.981,Linden-Basswood,33
326827.85,5527785.65,Linden-Basswood,26
326810.957,5527795.458,Linden-Basswood,28
326785.129,5527810.488,Linden-Basswood,22
326764.609,5527822.864,Linden-Basswood,18
326746.373,5527832.406,Linden-Basswood,20
326325.235,5528801.206,Linden-Basswood,20
326300.912,5528799.857,Linden-Basswood,15
326285.03,5528799.885,Linden-Basswood,15
326266.095,5528800.302,Linden-Basswood,15
326239.43,5528801.153,Linden-Basswood,15
326231.619,5528802.076,Linden-Basswood,15
326215.005,5528801.223,Linden-Basswood,10
326168.329,5528809.683,Linden-Basswood,20
326158.646,5528811.361,Linden-Basswood,20
326150.306,5528788.292,Linden-Basswood,20
326166.726,5528787.1,Linden-Basswood,5
326188.388,5528791.983,Linden-Basswood,18
326230.911,5528790.906,Linden-Basswood,23
326249.805,5528790.371,Linden-Basswood,13
326266.746,5528789.535,Pine,13
326268.546,5528789.027,Linden-Basswood,13
326275.033,5528788.211,Linden-Basswood,10
326287.07,5528788.443,Linden-Basswood,10
326301.697,5528788.227,Linden-Basswood,10
326318.644,5528787.057,Linden-Basswood,5
326324.653,5528785.524,Linden-Basswood,10
329091.819,5529015.999,Ash,25
329101.669,5529015.24,Ash,20
329077.663,5529016.2,Ash,20
329063.804,5529017.088,Ash,20
329050.241,5529017.74,Ash,5
329039.585,5529017.424,Ash,25
328961.688,5529019.591,Ash,5
328946.205,5529018.944,Ash,10
328929.731,5529018.159,Ash,20
328891.542,5529019.786,Ash,20
328875.455,5529019.822,Pine,20
328861.987,5529019.712,Ash,15
328844.695,5529020.79,Ash,20
328830.493,5529021.213,Ash,23
328816.124,5529022.421,Ash,5
328800.215,5529022.783,Ash,5
328784.972,5529022.309,Ash,15
328770.694,5529023.443,Ash,5
328753.682,5529022.994,Ash,25
328730.586,5529024,Ash,5
328719.995,5529000.258,Linden-Basswood,25
328709.513,5529000.234,Linden-Basswood,20
328691.835,5529001.693,Linden-Basswood,20
328641.178,5529026.376,Ash,20
328627.609,5529027.3,Ash,20
328407.577,5529009.923,Ash,20
328397.226,5529010.337,Ash,15
328330.119,5529012.251,Ash,15
328315.785,5529013.976,Ash,15
328299.8,5529013.766,Ash,20
328284.481,5529014.639,Ash,25
328268.674,5529015.758,Ash,25
328253.585,5529016.381,Ash,5
328237.607,5529016.899,Ash,5
328222.841,5529016.736,Ash,15
328192.693,5529018.68,Ash,8
328174.517,5529019.311,Ash,15
328143.178,5529020.594,Ash,8
321036.226,5530893.824,Ash,23
321056.711,5530892.325,Ash,40
321070.924,5530892.037,Ash,51
321081.35,5530890.94,Ash,43
321096.543,5530891.116,Ash,38
321181.365,5530887.719,Ash,31
321194.151,5530888.311,Ash,24
321213.857,5530887.91,Ash,18
321231.011,5530887.528,Ash,35
321242.983,5530886.727,Ash,25
321254.74,5530886.759,Ash,3
321267.514,5530885.927,Ash,42
321284.418,5530885.732,Ash,42
321134.525,5530472.81,Maple,46
321139.725,5530472.583,Maple,38
321145.71,5530473.545,Maple,51
320990.718,5530391.754,Ash,29
320999.012,5530392.485,Ash,45
321009.122,5530392.124,Ash,33
321027.126,5530391.712,Ash,38
321038.454,5530390.886,Ash,38
321056.244,5530390.533,Ash,36
321067.018,5530390.714,Ash,16
321079.389,5530389.596,Ash,44
321096.635,5530389.974,Ash,22
321147.322,5530387.389,Ash,25
321167.798,5530386.848,Ash,37
321185.212,5530386.15,Ash,18
321198.972,5530386.204,Ash,35
321211.318,5530385.584,Ash,47
321232.313,5530385.504,Ash,24
321242.207,5530384.728,Ash,25
321275.11,5530385.925,Ash,43
321182.333,5530206.973,Poplar,85
321172.331,5530205.118,Poplar,99
321145.476,5530206.063,Poplar,113
321093.868,5529662.421,Cherry/Plum,30
321112.185,5529661.463,Cherry/Plum,23
321127.251,5529661.416,Honey Locust,28
321171.102,5529659.185,Linden-Basswood,18
321192.04,5529659.15,Maple,46
321211.267,5529659.021,Cherry/Plum,36
321169.217,5529675.861,Cherry/Plum,23
321089.114,5529677.761,Honey Locust,9
321073.779,5529678.851,Cherry/Plum,20
321059.871,5529680.15,Cherry/Plum,43
321117.288,5529012.867,Plane-Sycamore,25
321116.276,5529003.41,Plane-Sycamore,28
321115.742,5528990.949,Plane-Sycamore,30
321132.79,5528987.674,Plane-Sycamore,30
321135.544,5529006.094,Maple,61
321133.626,5529035.392,Maple,61
321136.038,5529042.853,Maple,66
321136.031,5529075.202,Maple,91
321134.059,5529102.549,Maple,91
321134.673,5529112.282,Maple,71
328624.93,5530363.915,Katsura,16
328634.636,5530363.47,Katsura,4
328645.233,5530363.219,Katsura,16
328655.655,5530363.02,Linden-Basswood,12
328860.204,5530358.262,Ash,39
328869.848,5530359.009,Ash,45
328879.013,5530361.104,Ash,35
328887.475,5530362.998,Ash,44
328897.523,5530363.549,Ash,51
328906.553,5530364.736,Ash,43
328916.158,5530365.577,Ash,42
328924.707,5530368.238,Ash,44
328934.51,5530369.649,Ash,47
328943.673,5530371.004,Ash,38
328952.989,5530373.029,Ash,44
328961.677,5530374.498,Ash,18
328990.055,5530378.634,Ash,44
329000.087,5530380.369,Ash,39
329009.405,5530381.998,Ash,37
329018.528,5530383.618,Ash,41
329028.234,5530384.893,Ash,46
329037.122,5530386.61,Ash,35
329046.448,5530388.473,Ash,40
329055.412,5530389.75,Ash,43
329064.668,5530391.395,Ash,44
329074.27,5530393.001,Ash,41
329074.577,5530413.866,Ash,7
329065.27,5530411.517,Ash,42
329056.094,5530409.806,Ash,43
329046.337,5530408.757,Ash,32
329036.806,5530407.381,Ash,36
329018.236,5530404.137,Ash,38
329009.15,5530402.379,Ash,50
328999.683,5530400.941,Ash,42
328990.052,5530398.76,Ash,48
328980.561,5530397.292,Ash,42
328953.812,5530394.13,Ash,44
328944.295,5530391.647,Ash,40
328935.181,5530390.309,Ash,40
328925.332,5530388.642,Ash,40
328916.416,5530387.352,Ash,34
328906.874,5530385.786,Ash,41
328897.952,5530384.715,Ash,41
328888.289,5530383.007,Ash,33
328878.979,5530381.502,Ash,40
328869.484,5530379.5,Ash,42
329279.309,5530427.757,Ash,46
329267.855,5530428.414,Ash,39
329244.578,5530429.333,Ash,50
329233.653,5530430.273,Ash,51
329210.673,5530430.492,Ash,51
329198.966,5530431.02,Ash,48
329175.02,5530429.951,Ash,46
329163.952,5530428.153,Ash,40
329152.044,5530428.43,Ash,44
329140.85,5530425.37,Ash,45
329129.089,5530423.088,Ash,42
329118.978,5530420.668,Ash,46
329111.561,5530398.624,Ash,42
329122.983,5530400.951,Ash,41
329134.502,5530402.927,Ash,37
329146.165,5530404.457,Ash,46
329158.956,5530406.842,Ash,34
329169.682,5530408.103,Ash,40
329180.489,5530409.033,Ash,39
329190.996,5530410.2,Ash,41
329201.597,5530410.415,Ash,46
329099.051,5530339.814,Honey Locust,34
329099.982,5530368.467,Honey Locust,35
329101.076,5530389.723,Honey Locust,38
329087.502,5530383.447,Honey Locust,43
329085.997,5530341.305,Honey Locust,27
328918.828,5530308.519,Honey Locust,
328937.592,5530310.058,Honey Locust,46
328956.301,5530312.488,Honey Locust,51
328969.39,5530316.56,Honey Locust,36
328978.789,5530318.81,Honey Locust,47
328993.697,5530320.954,Honey Locust,39
329001.101,5530321.489,Honey Locust,39
329014.719,5530322.792,Honey Locust,36
329031.724,5530322.695,Honey Locust,23
329085.04,5530320.566,Honey Locust,36
329073.828,5530336.291,Honey Locust,32
329039.578,5530336.955,Honey Locust,44
329018.554,5530337.183,Honey Locust,38
328996.172,5530334.503,Honey Locust,42
328978.561,5530331.26,Honey Locust,44
328964.179,5530326.652,Honey Locust,50
328949.982,5530324.491,Honey Locust,44
329101.872,5530320.046,Honey Locust,43
329121.224,5530319.179,Honey Locust,31
329138.43,5530318.065,Honey Locust,42
329155.141,5530317.206,Honey Locust,34
329150.955,5530331.16,Honey Locust,41
329188.703,5530315.257,Honey Locust,38
329195.793,5530314.332,Honey Locust,39
329176.492,5530337.556,Honey Locust,39
329183.179,5530354.689,Honey Locust,50
329178.817,5530372.952,Honey Locust,38
329167.286,5530375.181,Honey Locust,40
329157.33,5530363.109,Honey Locust,42
329105.641,5530444.329,Honey Locust,27
329107.106,5530484.958,Honey Locust,23
329108.174,5530522.221,Honey Locust,31
329093.125,5530511.282,Honey Locust,37
329092.062,5530477.408,Honey Locust,21
329096.39,5530611.69,Honey Locust,38
329094.916,5530566.518,Honey Locust,38
329110.11,5530563.051,Honey Locust,31
329111.309,5530604.201,Honey Locust,35
329112.923,5530656.509,Honey Locust,27
329113.395,5530675.881,Honey Locust,32
329121.104,5530712.652,Honey Locust,38
329128.112,5530731.227,Honey Locust,28
329102.958,5530706.012,Honey Locust,41
329097.604,5530649.339,Honey Locust,35
329137.15,5530809.072,Honey Locust,30
329120.653,5530770.896,Honey Locust,40
329138.822,5530865.463,Honey Locust,24
329139.572,5530889.575,Honey Locust,26
329140.055,5530900.384,Honey Locust,42
329140.721,5530932.907,Honey Locust,27
329141.13,5530956.517,Honey Locust,29
329141.658,5530974.621,Honey Locust,33
329127.035,5530975.52,Honey Locust,34
329125.899,5530945.883,Honey Locust,31
329125.466,5530937.122,Honey Locust,39
329125.336,5530899.736,Honey Locust,9
329123.421,5530872.841,Honey Locust,38
329123.322,5530852.977,Honey Locust,43
329143.188,5531016.076,Honey Locust,22
329127.407,5531013.382,Honey Locust,20
329076.284,5530463.546,Ash,29
329062.533,5530462.594,Ash,33
329045.573,5530460.71,Ash,41
329029.205,5530457.907,Ash,45
329000.595,5530453.365,Ash,27
328972.87,5530448.698,Ash,23
328964.741,5530447.895,Ash,31
328917.465,5530446.556,Ash,41
328916.473,5530454.956,Ash,45
328915.861,5530477.895,Ash,40
328917.326,5530500.183,Ash,47
328918.044,5530526.706,Ash,32
328921.675,5530533.151,Ash,39
328930.17,5530537.894,Ash,38
328947.267,5530534.83,Ash,38
328967.825,5530535.875,Ash,42
328984.77,5530535.029,Ash,33
328999.91,5530534.028,Ash,38
329016.075,5530534.053,Ash,33
329024.665,5530533.96,Ash,46
329039.184,5530533.861,Ash,48
329056.157,5530533.222,Ash,34
329071.683,5530533.752,Ash,37
329085.156,5530545.742,Ash,32
329065.192,5530545.396,Ash,31
329048.619,5530546.472,Ash,39
329023.83,5530546.231,Ash,32
329006.969,5530547.665,Ash,37
328993.31,5530548.387,Ash,42
328976.141,5530548.354,Ash,28
328960.513,5530548.021,Ash,46
328942.034,5530548.764,Ash,42
328928.841,5530550.913,Ash,37
328901.323,5530540.76,Ash,35
328903.66,5530530.316,Maple,38
328904.001,5530521.968,Ash,35
328903.654,5530503.361,Ash,36
328903.498,5530486.924,Ash,39
328903.358,5530470.309,Ash,50
328901.978,5530453.548,Ash,31
328889.183,5530440.635,Ash,31
328894.91,5530420.502,Ash,33
328910.158,5530423.055,Ash,33
328930.93,5530429.761,Ash,45
328947.278,5530432.663,Ash,37
328963.674,5530435.114,Ash,37
328989.834,5530440.815,Ash,54
329022.41,5530444.578,Ash,44
329044.092,5530446.846,Ash,36
329057.322,5530450.301,Ash,37
329083.26,5530450.763,Ash,37
329119.413,5530457.007,Ash,33
329170.97,5530464.419,Ash,30
329178.619,5530465.125,Ash,24
329199.048,5530465.838,Ash,30
329225.499,5530464.848,Ash,33
329243.536,5530464.085,Ash,34
329259.43,5530464.957,Ash,20
329273.061,5530478.588,Ash,35
329274.455,5530492.973,Ash,7
329274.865,5530509.421,Ash,36
329275.687,5530525.954,Gingko,39
329242.613,5530551.081,Ash,34
329226.986,5530551.484,Ash,34
329206.789,5530552.643,Gingko,35
329178.008,5530551.398,Ash,33
329170.93,5530551.731,Ash,39
329151.399,5530550.024,Ash,33
329120.56,5530534.788,Ash,33
329161.299,5530538.362,Gingko,37
329181.033,5530540.207,Gingko,44
329209.652,5530541.044,Gingko,37
329223.959,5530539.589,Ash,38
329263.977,5530525.645,Ash,35
329263.18,5530513.017,Gingko,27
329198.858,5530476.355,Ash,31
329187.929,5530476.634,Ash,33
329160.283,5530473.327,Ash,39
329150.4,5530472.526,Ash,31
329124.311,5530617.183,Honey Locust,40
329153.267,5530617.245,Honey Locust,31
329164.301,5530616.612,Honey Locust,44
329209.963,5530615.31,Honey Locust,49
329229.648,5530615.383,Honey Locust,49
329248.245,5530616.075,Honey Locust,41
329200.844,5530631.723,Honey Locust,42
329191.836,5530632.525,Honey Locust,29
329154.571,5530633.497,Honey Locust,49
329126.665,5530634.043,Honey Locust,37
329025.959,5530637.525,Honey Locust,38
329043.359,5530621.381,Honey Locust,41
329059.482,5530620.225,Honey Locust,30
329084.393,5530618.939,Honey Locust,29
329088.161,5530634.868,Honey Locust,36
329066.678,5530636.033,Honey Locust,42
329050.432,5530636.366,Honey Locust,41
328998.454,5530638.775,Honey Locust,32
328927.901,5530624.14,Honey Locust,42
328941.531,5530623.23,Honey Locust,38
328947.495,5530623.685,Honey Locust,31
328971.848,5530622.937,Honey Locust,34
328984.833,5530622.598,Honey Locust,44
328993.559,5530621.144,Honey Locust,39
329019.639,5530680.361,Honey Locust,51
329020.328,5530704.437,Honey Locust,47
329025.2,5530744.924,Honey Locust,23
329070.193,5530744.446,Honey Locust,41
329085.804,5530743.42,Honey Locust,45
329101.834,5530743.433,Honey Locust,32
329109.276,5530755.332,Honey Locust,27
329089.642,5530756.197,Honey Locust,41
329062.489,5530757.259,Honey Locust,39
329044.919,5530757.672,Honey Locust,35
329030.813,5530758.005,Honey Locust,30
329000.963,5530749.635,Honey Locust,38
329009.095,5530733.917,Honey Locust,35
329008.823,5530718.212,Honey Locust,37
329008.149,5530692.917,Honey Locust,42
329007.187,5530685.835,Honey Locust,29
329243.35,5530615.14,Walnut/Butternut,25
329143.594,5530753.969,Honey Locust,30
329176.348,5530742.598,Honey Locust,28
329179.681,5530729.943,Honey Locust,35
329183.858,5530707.071,Honey Locust,43
329159.353,5530709.116,Honey Locust,45
329158.462,5530718.83,Honey Locust,35
329153.273,5530741.458,Honey Locust,33
329218.972,5530971.488,Honey Locust,30
329217.777,5530951.735,Honey Locust,28
329217.806,5530937.685,Honey Locust,32
329212.446,5530910.727,Honey Locust,28
329222.145,5530905.647,Honey Locust,24
329230.856,5530904.251,Honey Locust,28
329237.371,5530903.334,Honey Locust,29
329257.04,5530902.074,Honey Locust,25
329245.613,5530916.455,Honey Locust,30
329228.813,5530926.459,Honey Locust,29
329290.84,5530898.15,Honey Locust,32
329326.019,5530896.358,Honey Locust,30
329348.25,5530895.543,Honey Locust,25
329368.263,5530895.057,Honey Locust,35
329377.339,5530894.575,Honey Locust,38
329417.752,5530894.074,Honey Locust,37
329413.227,5530963.141,Honey Locust,29
329411.110875,5530933.331625,Honey Locust,31
329412.273,5530917.371,Honey Locust,64
329400.438,5530908.831,Honey Locust,27
329370.391,5530908.703,Honey Locust,31
329349.353,5530908.512,Honey Locust,24
329319.652,5530909.695,Honey Locust,30
